# t (s)	mx ()	my ()	mz ()	B_demag.region0x (T)	B_demag.region0y (T)	B_demag.region0z (T)	m_full.region0x (A/m)	m_full.region0y (A/m)	m_full.region0z (A/m)
1.4222308249645628e-09	-0.00021557431	-0.000609239	0.93890935	4.34363e-08	2.8569923e-07	0.00018764293	0	0	0
1.42424869332136e-09	-0.00017188986	-0.00066428806	0.9388727	3.0388605e-08	3.124411e-07	0.00018763766	0	0	0
1.4262701053827018e-09	-0.00021677399	-0.00070737704	0.93882847	8.044819e-08	3.332807e-07	0.00018761502	0	0	0
1.428264526709886e-09	-8.908506e-05	-0.0006639551	0.9388274	1.1347595e-08	2.961866e-07	0.00018765009	0	0	0
1.4302615534611516e-09	-2.5610172e-05	-0.0007144479	0.93880624	-1.2739463e-08	3.2699336e-07	0.00018765962	0	0	0
1.4322766573406898e-09	4.6487152e-05	-0.0007262933	0.93868065	-4.178125e-08	3.3328888e-07	0.0001875459	0	0	0
1.4342875148925737e-09	0.00016654565	-0.00079912145	0.93867654	-1.0378051e-07	3.8521256e-07	0.00018757672	0	0	0
1.4363367193046208e-09	0.00033502383	-0.0008658017	0.9386957	-1.9976528e-07	4.3606087e-07	0.00018763241	0	0	0
1.4380001176283486e-09	0.00039985366	-0.0008880381	0.93866557	-2.2822383e-07	4.5701836e-07	0.00018762768	0	0	0
1.4403149193623709e-09	0.00046649747	-0.0008785998	0.93859404	-2.5279863e-07	4.6081823e-07	0.00018758184	0	0	0
1.4423235752143692e-09	0.0005148175	-0.0007970822	0.93859684	-2.7010987e-07	4.1562816e-07	0.00018762979	0	0	0
1.4440160383092967e-09	0.0006576564	-0.00072482607	0.9385269	-3.5732194e-07	3.7629252e-07	0.00018757411	0	0	0
1.4460142721308105e-09	0.00076695334	-0.0006270853	0.9384743	-4.2083107e-07	3.2254957e-07	0.00018754673	0	0	0
1.4480037825740244e-09	0.0007714443	-0.000535813	0.93842745	-4.1338194e-07	2.741158e-07	0.0001875196	0	0	0
1.450011891461626e-09	0.00083268574	-0.00039133383	0.93842393	-4.4721327e-07	1.890242e-07	0.00018755344	0	0	0
1.452033964843518e-09	0.0008369945	-0.00032784123	0.93839073	-4.4304534e-07	1.6031026e-07	0.00018754863	0	0	0
1.4540250858574237e-09	0.0008087256	-0.00019423838	0.9383699	-4.1781828e-07	8.293955e-08	0.00018755658	0	0	0
1.4560362530353617e-09	0.0008367357	-4.3611453e-05	0.93834525	-4.336361e-07	-6.0417733e-09	0.00018756211	0	0	0
1.4580513572722088e-09	0.0008666705	1.43994785e-05	0.9383381	-4.527997e-07	-3.071932e-08	0.00018758012	0	0	0
1.4600391498217887e-09	0.0008483369	0.00010100993	0.9382833	-4.397841e-07	-7.578319e-08	0.00018753941	0	0	0
1.4620456267007716e-09	0.0008750381	0.00013261077	0.9382593	-4.5953198e-07	-8.2902716e-08	0.00018754142	0	0	0
1.4640421801928423e-09	0.00079756294	0.00021320613	0.93820345	-4.0823943e-07	-1.246857e-07	0.00018749827	0	0	0
1.4660405385777332e-09	0.00075430877	0.00034242216	0.93814933	-3.81682e-07	-2.0052332e-07	0.00018746019	0	0	0
1.4680217044495976e-09	0.0007254722	0.00039012366	0.93815506	-3.6595338e-07	-2.2061101e-07	0.00018749388	0	0	0
1.4700221730780733e-09	0.00069571275	0.0005025831	0.9381379	-3.502987e-07	-2.8656495e-07	0.00018750592	0	0	0
1.4720518182156276e-09	0.0006225785	0.00062866573	0.9381151	-3.0519539e-07	-3.6283473e-07	0.0001875078	0	0	0
1.4740838271233672e-09	0.000612866	0.00067828	0.93811446	-3.048632e-07	-3.8602138e-07	0.00018753743	0	0	0
1.4760834606265668e-09	0.00063756295	0.0007149582	0.93807286	-3.296937e-07	-4.004412e-07	0.00018752531	0	0	0
1.478092382485967e-09	0.00062843185	0.00075498375	0.9380369	-3.3187266e-07	-4.1771273e-07	0.00018751931	0	0	0
1.4800768119149322e-09	0.0006100586	0.0007818143	0.937986	-3.282987e-07	-4.2671763e-07	0.00018749424	0	0	0
1.4820445748442477e-09	0.0005028676	0.0008383317	0.9379225	-2.6336158e-07	-4.5728962e-07	0.00018744904	0	0	0
1.4840252936958395e-09	0.00045018908	0.00081527873	0.93788654	-2.374777e-07	-4.3331795e-07	0.00018744242	0	0	0
1.4860275641283503e-09	0.00041661522	0.0008325629	0.937908	-2.2639114e-07	-4.38215e-07	0.00018750425	0	0	0
1.4880483451729318e-09	0.00029106945	0.0007909246	0.93786746	-1.525452e-07	-4.028866e-07	0.00018748835	0	0	0
1.4900268092555922e-09	0.00023601868	0.00082317815	0.93780804	-1.277815e-07	-4.2028114e-07	0.00018745172	0	0	0
1.4920302727357715e-09	0.00018555175	0.00079698657	0.93779624	-1.07113095e-07	-3.980997e-07	0.00018747573	0	0	0
1.4940697503137716e-09	0.00016046944	0.00082876364	0.9377559	-1.0467693e-07	-4.1795101e-07	0.00018745344	0	0	0
1.4960834694245375e-09	0.00014996839	0.00082174165	0.9376906	-1.11765246e-07	-4.1344356e-07	0.00018740949	0	0	0
1.4980889268465854e-09	9.285704e-05	0.000733249	0.9376658	-8.636118e-08	-3.5398125e-07	0.00018741656	0	0	0
1.5001295526062829e-09	3.891589e-05	0.0007419763	0.9376332	-6.306607e-08	-3.6363508e-07	0.0001874068	0	0	0
1.5021439983110576e-09	-2.4680801e-05	0.00073158025	0.9376651	-3.2088252e-08	-3.61013e-07	0.00018747276	0	0	0
1.5041709057529285e-09	-3.5825207e-05	0.00072569825	0.9376691	-3.6692256e-08	-3.6256756e-07	0.00018750475	0	0	0
1.5061902759770974e-09	-9.043312e-05	0.0007117293	0.9376252	-1.0312192e-08	-3.5953326e-07	0.00018747916	0	0	0
1.508199153865439e-09	-0.00015674856	0.0007448901	0.9376047	2.50173e-08	-3.9026895e-07	0.00018747881	0	0	0
1.5102017638232666e-09	-0.00015525671	0.0007177983	0.93758	1.3688293e-08	-3.7967948e-07	0.00018748191	0	0	0
1.512209513088487e-09	-0.00017671334	0.0006552702	0.93755215	1.8864597e-08	-3.452751e-07	0.00018747755	0	0	0
1.514205703408447e-09	-0.00017158201	0.00062666665	0.937508	6.668216e-09	-3.351215e-07	0.00018744843	0	0	0
1.5161921160065416e-09	-0.00017925962	0.00056004897	0.9374653	4.3890793e-09	-2.9933926e-07	0.00018742996	0	0	0
1.5181751985709236e-09	-0.00025460817	0.0005279655	0.93748105	4.999285e-08	-2.885845e-07	0.00018748581	0	0	0
1.5201876576600355e-09	-0.00026451913	0.0004966604	0.93747073	5.0704188e-08	-2.796187e-07	0.00018750809	0	0	0
1.5222101368965226e-09	-0.00035588825	0.0005139002	0.9374425	1.09651864e-07	-3.0471597e-07	0.00018750192	0	0	0
1.5242379760406688e-09	-0.0003732993	0.0004932988	0.93747264	1.1862818e-07	-3.0427645e-07	0.00018757305	0	0	0
1.526266064011131e-09	-0.00035119313	0.000483691	0.9374545	1.01437394e-07	-3.119585e-07	0.00018758302	0	0	0
1.528242595736667e-09	-0.00037549128	0.00035892497	0.93747854	1.1726456e-07	-2.3965504e-07	0.00018764727	0	0	0
1.5302622338742363e-09	-0.00040468527	0.00033733636	0.9374832	1.3713773e-07	-2.3949724e-07	0.00018769683	0	0	0
1.5322634200082428e-09	-0.0004383574	0.00032970912	0.9374817	1.6127422e-07	-2.4957603e-07	0.00018772995	0	0	0
1.534280188107026e-09	-0.0004530092	0.0002793692	0.93748206	1.739663e-07	-2.30164e-07	0.0001877695	0	0	0
1.5362720528174195e-09	-0.00041690347	0.00019833236	0.93737537	1.5261188e-07	-1.8889432e-07	0.00018767852	0	0	0
1.538286432568813e-09	-0.00041021142	0.00014863384	0.93733263	1.5286594e-07	-1.69347e-07	0.00018767093	0	0	0
1.540298134603122e-09	-0.00036882414	0.00011038408	0.9372886	1.3079341e-07	-1.5741443e-07	0.00018766132	0	0	0
1.5423211979287053e-09	-0.00037543324	0.000103722305	0.9372469	1.4359603e-07	-1.6742092e-07	0.00018765092	0	0	0
1.5443249392036902e-09	-0.00041650693	2.3539254e-05	0.9372071	1.819023e-07	-1.2553346e-07	0.00018764734	0	0	0
1.5460104822595938e-09	-0.0004528718	4.6991686e-06	0.9371521	2.1609455e-07	-1.2353303e-07	0.00018761985	0	0	0
1.548021880957608e-09	-0.00034753917	-1.1783582e-05	0.9371189	1.5459727e-07	-1.2485634e-07	0.00018762033	0	0	0
1.550027968402346e-09	-0.00032366926	-6.1556406e-05	0.9371213	1.5130652e-07	-1.02368176e-07	0.00018765766	0	0	0
1.5520133416219414e-09	-0.00039460283	-6.7416964e-05	0.93705285	2.153966e-07	-1.0920303e-07	0.0001875986	0	0	0
1.5543130340707283e-09	-0.00026590162	-0.00012121454	0.93703496	1.4513168e-07	-8.2716724e-08	0.0001876192	0	0	0
1.5563320793405033e-09	-0.00029029962	-6.680425e-05	0.9369995	1.804263e-07	-1.2810597e-07	0.00018760742	0	0	0
1.5580196053363636e-09	-0.0002235057	-9.697157e-05	0.9369632	1.5012328e-07	-1.11440386e-07	0.00018759251	0	0	0
1.560018043546044e-09	-0.00023257532	-0.00018443722	0.9369434	1.7622199e-07	-5.39967e-08	0.00018760154	0	0	0
1.5620351617164408e-09	-0.00020523048	-0.00023824046	0.93691075	1.7767331e-07	-1.7575076e-08	0.00018758986	0	0	0
1.5640372034238435e-09	-0.00022862964	-0.00027243124	0.93687284	2.1445189e-07	8.597908e-09	0.00018757829	0	0	0
1.5660565931918095e-09	-0.00018292607	-0.00031249886	0.93684673	2.0287732e-07	4.158119e-08	0.00018757665	0	0	0
1.5680616327831572e-09	-0.00011688793	-0.00035587922	0.93685186	1.7603938e-07	7.905936e-08	0.00018761077	0	0	0
1.5700670412032084e-09	-9.321683e-05	-0.00045922515	0.9367795	1.7777663e-07	1.6048125e-07	0.00018754904	0	0	0
1.572077402427594e-09	-7.3854746e-05	-0.00047577583	0.9367406	1.8153835e-07	1.8378341e-07	0.00018754309	0	0	0
1.5741009320709335e-09	2.3621735e-05	-0.00044307328	0.9367157	1.2906557e-07	1.7561979e-07	0.00018755364	0	0	0
1.5761346892913019e-09	0.000107256	-0.00044818554	0.93667525	8.437698e-08	1.9534082e-07	0.00018754195	0	0	0
1.5781415618372438e-09	0.00017297399	-0.00041559926	0.9366806	4.949578e-08	1.900853e-07	0.000187583	0	0	0
1.5801556502182368e-09	0.00019416405	-0.0003346267	0.9366447	4.312676e-08	1.5223213e-07	0.00018757141	0	0	0
