# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_Zeeman (J)	ext_topologicalcharge ()	Temp (K)	LastErr ()
1.9890000616702707e-08	-0.0022557543	0.0115347225	0.762607	0	0	0.23710993	5.0682e-16	-4.0203437e-16	4.3439608e-16	6.7013896e-16	-1.8960533e-16	-11.829395	750	3.1139673e-06
1.990003708911933e-08	-0.0037892608	0.008427556	0.7656492	0	0	0.23709992	5.1702547e-16	-4.0403982e-16	4.367514e-16	6.6483515e-16	-1.9035363e-16	-13.632041	750	3.4490045e-06
1.9910013245469958e-08	-0.0059709996	0.0049461983	0.76573634	0	0	0.23709008	4.9457063e-16	-4.0439412e-16	4.3684785e-16	6.6248136e-16	-1.9036732e-16	-11.207588	750	3.410368e-06
1.9920012319623078e-08	-0.007889162	0.0012903556	0.7636429	0	0	0.23708007	4.9332305e-16	-4.032679e-16	4.3587955e-16	6.644249e-16	-1.8983889e-16	-11.584321	750	3.018504e-06
1.9930094485160895e-08	-0.0073855696	0.003733812	0.7648196	0	0	0.23706986	5.0969165e-16	-4.036292e-16	4.361604e-16	6.5973533e-16	-1.9012331e-16	-11.174028	750	3.2865933e-06
1.994015542927391e-08	-0.008760846	0.0018160304	0.76224405	0	0	0.23705985	5.1804673e-16	-4.0202087e-16	4.3451843e-16	6.6221454e-16	-1.8947502e-16	-11.817398	750	3.1921852e-06
1.9950011360077322e-08	-0.008697674	0.00015680771	0.7628898	0	0	0.23705003	5.043706e-16	-4.0299054e-16	4.3538415e-16	6.605628e-16	-1.8962765e-16	-12.50573	750	2.5865527e-06
1.9960056181770454e-08	-0.00690175	-0.0011144569	0.76232594	0	0	0.23704001	5.1030723e-16	-4.0275061e-16	4.3518231e-16	6.655975e-16	-1.8947946e-16	-8.942283	750	2.603661e-06
1.9970109873288286e-08	-0.005067979	-0.002496607	0.7610898	0	0	0.23702982	5.062974e-16	-4.018269e-16	4.3428385e-16	6.679333e-16	-1.8916419e-16	-10.873317	750	3.4708503e-06
1.9980055526097565e-08	-0.0039466126	-0.0048417225	0.76147944	0	0	0.23701999	5.0978096e-16	-4.0253592e-16	4.34886e-16	6.6526243e-16	-1.8925306e-16	-8.84573	750	3.3481228e-06
1.999012728939564e-08	-0.00023129676	-0.0040138694	0.761741	0	0	0.2370098	5.0358475e-16	-4.0248015e-16	4.3481753e-16	6.643109e-16	-1.8931006e-16	-8.633928	750	3.2330229e-06
2.0000060132164605e-08	0.00050774065	-0.0040547214	0.7613412	0	0	0.23699997	4.951228e-16	-4.0159063e-16	4.3401656e-16	6.6658973e-16	-1.8920278e-16	-8.711659	750	3.338885e-06
2.0010070783924765e-08	0.0039798464	-0.004466728	0.76438636	0	0	0.23698996	5.1558954e-16	-4.0342363e-16	4.3568431e-16	6.5757486e-16	-1.8995152e-16	-7.968702	750	3.5212706e-06
2.0020147816042696e-08	0.005467927	-0.0045657447	0.7626343	0	0	0.23697993	4.9145625e-16	-4.017861e-16	4.3420246e-16	6.6329874e-16	-1.8950806e-16	-11.48208	750	2.9851851e-06
2.0030029840330674e-08	0.0066363867	-0.004807144	0.7609727	0	0	0.23696996	5.151444e-16	-3.9985244e-16	4.3213061e-16	6.694956e-16	-1.8908727e-16	-8.475499	750	3.4843902e-06
2.0040031133888767e-08	0.0041458565	-0.0033366394	0.7594867	0	0	0.23695995	5.094711e-16	-3.9948708e-16	4.3167393e-16	6.6870885e-16	-1.8871005e-16	-10.066985	750	2.8199047e-06
2.00500421982039e-08	0.0054679853	-0.0028120736	0.75983965	0	0	0.23694994	5.1083255e-16	-4.0009715e-16	4.323855e-16	6.683341e-16	-1.8878979e-16	-11.770515	750	4.0385416e-06
2.006004549979285e-08	0.0063924575	-0.002831352	0.7581311	0	0	0.23693992	5.2313184e-16	-3.9891366e-16	4.310154e-16	6.7105825e-16	-1.883573e-16	-9.867606	750	4.130103e-06
2.0070083243341148e-08	0.006069684	-0.003321028	0.7584895	0	0	0.23692991	5.0684096e-16	-3.989222e-16	4.311217e-16	6.655285e-16	-1.8843837e-16	-7.08425	750	2.1071814e-06
2.008005928498952e-08	0.011023216	-0.0038926513	0.75621533	0	0	0.2369199	5.122995e-16	-3.9776717e-16	4.2970582e-16	6.7054214e-16	-1.8786546e-16	-11.671605	750	3.7084428e-06
2.0090116779312558e-08	0.013399386	-0.0018918256	0.75621754	0	0	0.23690988	5.1437717e-16	-3.9751095e-16	4.296315e-16	6.622275e-16	-1.8785806e-16	-9.7167635	750	2.9108999e-06
2.0100100681637138e-08	0.014119429	0.0003696881	0.75876397	0	0	0.23689987	5.1859566e-16	-4.0009149e-16	4.3224356e-16	6.616628e-16	-1.8848268e-16	-13.276579	750	3.0567692e-06
2.0110058900472102e-08	0.013396547	-0.0014716345	0.76012415	0	0	0.23688987	5.1742395e-16	-4.0104355e-16	4.3341477e-16	6.638134e-16	-1.8881264e-16	-11.734523	750	3.6047015e-06
2.012009696299132e-08	0.01391818	0.0047618593	0.7598623	0	0	0.23687986	4.947832e-16	-4.0093746e-16	4.3309663e-16	6.61884e-16	-1.8873961e-16	-13.418543	750	4.956031e-06
2.0130056417263137e-08	0.009655103	0.009573218	0.75748074	0	0	0.23687002	5.240147e-16	-3.9903119e-16	4.3150174e-16	6.685187e-16	-1.8814013e-16	-8.232216	750	3.260615e-06
2.0140015873367822e-08	0.0053639794	0.011282815	0.75749207	0	0	0.23686002	5.1591295e-16	-3.9876022e-16	4.3107026e-16	6.6822736e-16	-1.8813504e-16	-12.666975	750	3.6251834e-06
2.0150020690692352e-08	1.5672995e-06	0.0130380355	0.7577349	0	0	0.23685001	5.151316e-16	-3.9831084e-16	4.3067226e-16	6.696349e-16	-1.8818737e-16	-11.606718	750	3.2231903e-06
2.0160052628198283e-08	-0.002739787	0.012804275	0.75704724	0	0	0.23684	5.159424e-16	-3.9850595e-16	4.3044888e-16	6.666751e-16	-1.8800865e-16	-12.635966	750	3.464434e-06
2.0170145874585507e-08	-0.006549387	0.01141915	0.7559099	0	0	0.23682979	4.922738e-16	-3.9709288e-16	4.2935176e-16	6.702643e-16	-1.8771821e-16	-13.864422	750	3.1283332e-06
2.018006345563259e-08	-0.007951047	0.0103425	0.758458	0	0	0.23681997	4.969463e-16	-3.9895924e-16	4.3118728e-16	6.666441e-16	-1.883431e-16	-12.151835	750	3.6522888e-06
2.0190112500088222e-08	-0.009083954	0.011639652	0.75747	0	0	0.23680994	4.992287e-16	-3.9859785e-16	4.3070326e-16	6.671726e-16	-1.8808977e-16	-13.230399	750	2.9637677e-06
2.0200096836262748e-08	-0.010551335	0.011746129	0.75729626	0	0	0.23679994	5.2070593e-16	-3.9916954e-16	4.3138115e-16	6.705073e-16	-1.8803868e-16	-15.20218	750	2.69743e-06
2.0210053724614433e-08	-0.016804619	0.009752082	0.7599077	0	0	0.23678994	5.0856573e-16	-4.007844e-16	4.3326312e-16	6.6772947e-16	-1.886792e-16	-10.725316	750	3.1215557e-06
2.0220057431423298e-08	-0.017011683	0.0030419892	0.7629235	0	0	0.23677994	5.0956433e-16	-4.0326463e-16	4.357876e-16	6.650652e-16	-1.8941999e-16	-10.72214	750	3.2595678e-06
2.0230028212739778e-08	-0.01447642	-0.00051193824	0.760903	0	0	0.23676993	5.1781247e-16	-4.0210922e-16	4.3452078e-16	6.666477e-16	-1.8891038e-16	-10.584576	750	2.546115e-06
2.0240084383800397e-08	-0.015652338	-0.0030270198	0.759864	0	0	0.23675992	5.1461725e-16	-4.011954e-16	4.3363402e-16	6.662146e-16	-1.8864441e-16	-11.851435	750	3.9325028e-06
2.0250111626081466e-08	-0.017391216	-0.007849582	0.75995266	0	0	0.23674989	5.11665e-16	-4.014692e-16	4.3375898e-16	6.6313055e-16	-1.8865842e-16	-11.142728	750	2.4778699e-06
2.0260041337219868e-08	-0.013262827	-0.008321144	0.75866574	0	0	0.2367399	5.083792e-16	-4.0088084e-16	4.3309488e-16	6.630325e-16	-1.8833107e-16	-13.83441	750	2.7243857e-06
2.027006517499958e-08	-0.011542641	-0.007938917	0.75773454	0	0	0.23672989	4.9509245e-16	-3.9969857e-16	4.3170363e-16	6.620837e-16	-1.8809192e-16	-12.225771	750	3.8533576e-06
2.0280069519682287e-08	-0.01085638	-0.01017779	0.7576114	0	0	0.23671988	5.2073124e-16	-3.993005e-16	4.317305e-16	6.6441174e-16	-1.8805344e-16	-12.170512	750	2.712167e-06
2.0290135260950934e-08	-0.010224473	-0.012625166	0.75926816	0	0	0.23670985	4.925887e-16	-4.002959e-16	4.3253557e-16	6.6264176e-16	-1.8845666e-16	-13.482884	750	3.756541e-06
2.0300099262399675e-08	-0.008615056	-0.013882445	0.7594588	0	0	0.23669985	5.0453793e-16	-4.012536e-16	4.3308424e-16	6.598331e-16	-1.88496e-16	-14.00918	750	2.851043e-06
2.0310140336700112e-08	-0.0043761693	-0.012669635	0.75929844	0	0	0.23668982	5.032092e-16	-4.0043027e-16	4.3275252e-16	6.6141695e-16	-1.8844825e-16	-11.818314	750	2.9255132e-06
2.032007679369699e-08	-0.0047048004	-0.01264329	0.7616147	0	0	0.23668	5.08753e-16	-4.0176512e-16	4.342327e-16	6.615893e-16	-1.8901516e-16	-11.672344	750	2.5494194e-06
2.033000793964451e-08	-0.0013953627	-0.010555827	0.76178217	0	0	0.23667	5.1412613e-16	-4.0167554e-16	4.3393122e-16	6.6467766e-16	-1.890488e-16	-11.881534	750	3.3580313e-06
2.0340104917769816e-08	0.002676065	-0.00938388	0.7637468	0	0	0.23665997	5.164937e-16	-4.02937e-16	4.3536252e-16	6.6565376e-16	-1.895283e-16	-10.958759	750	3.428002e-06
2.035014161733082e-08	0.005565887	-0.008714583	0.765649	0	0	0.23664978	5.1570325e-16	-4.0425365e-16	4.3679753e-16	6.633607e-16	-1.8999226e-16	-12.987193	750	3.0802307e-06
2.0360106049724102e-08	0.0064607025	-0.0032357306	0.7665613	0	0	0.23663995	4.9583144e-16	-4.04961e-16	4.3749167e-16	6.616632e-16	-1.9021062e-16	-9.416537	750	3.408929e-06
2.037000303814023e-08	0.00516429	0.0005123144	0.76669824	0	0	0.23662998	5.061411e-16	-4.0538152e-16	4.3779774e-16	6.5969605e-16	-1.9023665e-16	-11.559429	750	3.990683e-06
2.0380067172761756e-08	0.0038378164	0.0024877284	0.76642585	0	0	0.23661993	5.2073214e-16	-4.0441045e-16	4.3702691e-16	6.680467e-16	-1.9016097e-16	-12.757839	750	2.9933938e-06
2.039010246414111e-08	0.0012618463	0.006325661	0.7650379	0	0	0.23660992	5.210397e-16	-4.035967e-16	4.362154e-16	6.7091627e-16	-1.8980856e-16	-12.346965	750	3.972018e-06
2.0400139470425243e-08	0.0013215155	0.00844816	0.7648579	0	0	0.2365999	5.102833e-16	-4.031382e-16	4.3585798e-16	6.701942e-16	-1.8975585e-16	-10.331234	750	4.5768775e-06
2.041003809372058e-08	-0.0005065354	0.008107039	0.76564807	0	0	0.23658992	5.117518e-16	-4.043579e-16	4.36865e-16	6.6606965e-16	-1.8994392e-16	-11.030472	750	4.1859544e-06
2.0420011179851505e-08	-0.002460514	0.0074694254	0.76514465	0	0	0.23657992	5.162935e-16	-4.0374887e-16	4.3635268e-16	6.6917863e-16	-1.8981103e-16	-10.433757	750	2.7714639e-06
2.043008479394164e-08	-0.0052189035	0.005539266	0.765031	0	0	0.2365699	5.1611856e-16	-4.0360066e-16	4.3629524e-16	6.6521865e-16	-1.8977474e-16	-10.617965	750	2.5394966e-06
2.0440069527593078e-08	-0.0051385784	0.0043948554	0.76402295	0	0	0.23655988	4.985612e-16	-4.0325386e-16	4.3584403e-16	6.654313e-16	-1.8951673e-16	-11.075813	750	3.3585136e-06
2.0450134295085782e-08	-0.0069834627	0.0034915502	0.76250434	0	0	0.23654987	4.9813256e-16	-4.0197468e-16	4.345183e-16	6.6569373e-16	-1.8913196e-16	-11.367187	750	3.830908e-06
2.0460119209530736e-08	-0.006257806	0.0028877188	0.76125497	0	0	0.23653986	5.188244e-16	-4.0136857e-16	4.3362782e-16	6.666903e-16	-1.8881411e-16	-9.658326	750	4.616024e-06
2.0470139085387243e-08	-0.007879186	0.0043235403	0.76000017	0	0	0.23652984	5.2466624e-16	-4.0068388e-16	4.3281163e-16	6.682006e-16	-1.8849487e-16	-11.237521	750	3.3430588e-06
2.048005716053298e-08	-0.005888741	0.0037989784	0.759833	0	0	0.23652002	5.029606e-16	-4.0053385e-16	4.3280694e-16	6.6508593e-16	-1.8844553e-16	-12.141679	750	2.5627921e-06
2.049007922982659e-08	-0.0059116296	0.0015562879	0.7615054	0	0	0.23650983	5.042888e-16	-4.013399e-16	4.3340556e-16	6.6155687e-16	-1.8885231e-16	-8.507244	750	2.8369802e-06
2.0500030560575743e-08	-0.006775778	0.0020587589	0.7611544	0	0	0.23650001	5.030401e-16	-4.0054248e-16	4.3280644e-16	6.6268475e-16	-1.8875728e-16	-7.4372077	750	2.4313315e-06
2.0510056854360293e-08	-0.0089998795	0.0034267197	0.760981	0	0	0.23648998	5.006408e-16	-4.0066122e-16	4.330369e-16	6.630025e-16	-1.8870631e-16	-8.4198475	750	3.840154e-06
2.0520073332256642e-08	-0.010040611	0.0017501279	0.7609674	0	0	0.23647997	4.978517e-16	-4.0104376e-16	4.3314803e-16	6.6228426e-16	-1.8869492e-16	-10.861502	750	3.2869452e-06
2.0530025649218055e-08	-0.010398526	-0.0005357615	0.7617553	0	0	0.23646997	5.045542e-16	-4.0164492e-16	4.337328e-16	6.624953e-16	-1.8888235e-16	-9.75772	750	3.5769626e-06
2.054013146748964e-08	-0.0066544777	-0.0020158975	0.76155853	0	0	0.23645994	5.018793e-16	-4.0143687e-16	4.335872e-16	6.598177e-16	-1.8882548e-16	-10.618962	750	2.6583796e-06
2.0550128038172777e-08	-0.0042365114	-0.0036035613	0.7607022	0	0	0.23644993	5.29394e-16	-4.001575e-16	4.3244706e-16	6.598694e-16	-1.886052e-16	-8.431838	750	4.380134e-06
2.0560151562529915e-08	-0.002140299	-0.0020235735	0.76176375	0	0	0.23643991	5.138401e-16	-4.0145738e-16	4.3373656e-16	6.6468835e-16	-1.888604e-16	-7.864623	750	2.8959912e-06
2.0570139914358345e-08	-0.0028968076	-0.004455653	0.7602834	0	0	0.2364299	5.092664e-16	-4.010068e-16	4.333216e-16	6.648757e-16	-1.8848542e-16	-10.911013	750	3.3071353e-06
2.0580142473587607e-08	-0.003354954	-0.0038104942	0.7599515	0	0	0.2364199	5.045591e-16	-4.0082488e-16	4.3317043e-16	6.6475273e-16	-1.8839515e-16	-11.349829	750	3.4707555e-06
2.0590109684165945e-08	-0.0006745686	-0.0026516626	0.7581359	0	0	0.23640989	5.188897e-16	-3.9958165e-16	4.321795e-16	6.7033113e-16	-1.8793713e-16	-11.073841	750	3.320067e-06
2.0600004011579163e-08	-0.0008303469	-0.0016950432	0.7587593	0	0	0.23639992	5.114337e-16	-4.0051262e-16	4.327952e-16	6.6685337e-16	-1.880838e-16	-12.7630005	750	3.343636e-06
2.061014635860448e-08	-4.368834e-06	-0.00015306612	0.75997347	0	0	0.23638986	5.066747e-16	-4.0075024e-16	4.3313826e-16	6.664193e-16	-1.883767e-16	-12.722534	750	6.1101173e-06
2.0620029801488884e-08	0.0005434698	0.00023622625	0.7604531	0	0	0.23637989	5.0386655e-16	-4.0212024e-16	4.34345e-16	6.592287e-16	-1.8848773e-16	-13.72731	750	4.383377e-06
2.0630010333069495e-08	0.0020177609	0.0009302455	0.7584716	0	0	0.23637006	5.095382e-16	-4.004257e-16	4.3267925e-16	6.648315e-16	-1.8798863e-16	-15.435361	750	4.93698e-06
2.0640047803288357e-08	0.0007246288	-0.00024251034	0.75632447	0	0	0.23636004	4.977817e-16	-3.9932193e-16	4.3148652e-16	6.6511796e-16	-1.874485e-16	-12.546219	750	2.3241016e-06
2.0650130220803802e-08	-0.0005220595	0.0017597331	0.75535345	0	0	0.23634984	5.3115626e-16	-3.9883984e-16	4.3071144e-16	6.654433e-16	-1.8719985e-16	-12.436711	750	3.3554709e-06
2.0660043443933334e-08	-0.0009452619	0.0033914964	0.75736356	0	0	0.23634002	5.0701825e-16	-3.9973526e-16	4.3179521e-16	6.6301737e-16	-1.8769014e-16	-13.001919	750	3.48379e-06
2.067012206081658e-08	-0.00085414166	0.0028106023	0.7592577	0	0	0.23632982	5.036887e-16	-4.0116404e-16	4.3340577e-16	6.615209e-16	-1.8815153e-16	-10.837497	750	3.116312e-06
2.068005544077304e-08	-0.0015940636	0.0027201814	0.7600305	0	0	0.23631999	5.147646e-16	-4.0123067e-16	4.3365765e-16	6.624055e-16	-1.8833514e-16	-9.540818	750	2.8210727e-06
2.0690084326146012e-08	-0.0009287051	0.0004678648	0.7596045	0	0	0.23630998	4.984163e-16	-4.008941e-16	4.3323075e-16	6.683209e-16	-1.882216e-16	-10.098978	750	3.2194628e-06
2.0700111927676028e-08	-0.0021465844	0.002498874	0.7602551	0	0	0.23629996	5.1698344e-16	-4.0067382e-16	4.3289805e-16	6.667261e-16	-1.8837478e-16	-13.999596	750	3.7744353e-06
2.0710118228364403e-08	0.0007983196	0.0032256679	0.76221174	0	0	0.23628995	4.972514e-16	-4.015443e-16	4.3394858e-16	6.671459e-16	-1.8885161e-16	-12.440742	750	2.6682383e-06
2.0720018523274524e-08	-0.0013621538	0.0023088157	0.7619719	0	0	0.23627998	5.1991893e-16	-4.0137374e-16	4.3396277e-16	6.6572803e-16	-1.8878428e-16	-14.232915	750	3.925323e-06
2.0730035903669123e-08	-0.002429409	0.0006109622	0.7621004	0	0	0.23626997	5.204906e-16	-4.01529e-16	4.3399332e-16	6.675158e-16	-1.888081e-16	-9.560369	750	3.7624081e-06
2.0740024475110538e-08	-0.001799867	-0.0026275627	0.76180863	0	0	0.23625995	5.208475e-16	-4.0149057e-16	4.341699e-16	6.69519e-16	-1.8872782e-16	-11.435188	750	3.636321e-06
2.0750063938689943e-08	0.0022010833	-0.0022084098	0.76012605	0	0	0.23624994	5.208321e-16	-4.008345e-16	4.332835e-16	6.7330114e-16	-1.8830302e-16	-12.772423	750	3.8319013e-06
2.0760037501341623e-08	0.0022698566	-0.0036874574	0.76259756	0	0	0.23623993	5.0459007e-16	-4.0328477e-16	4.3567253e-16	6.6508773e-16	-1.8890727e-16	-11.95452	750	3.2437367e-06
2.0770016256236812e-08	0.002471333	-0.0050876397	0.7613446	0	0	0.23622993	5.125708e-16	-4.0153838e-16	4.3411164e-16	6.693252e-16	-1.8858893e-16	-9.192272	750	2.8051395e-06
2.078006271719437e-08	0.004696862	-0.005267422	0.75971764	0	0	0.2362199	5.146989e-16	-4.0045574e-16	4.3284344e-16	6.6590305e-16	-1.8817792e-16	-9.989947	750	2.9568519e-06
2.0790097483998875e-08	0.0008032371	-0.0040066307	0.7596592	0	0	0.23620988	5.182811e-16	-4.008742e-16	4.3316955e-16	6.64466e-16	-1.8815544e-16	-7.8539085	750	2.8976533e-06
2.080010712038765e-08	0.0007862139	-0.007298692	0.76043975	0	0	0.23619987	4.965778e-16	-4.0169778e-16	4.34133e-16	6.646859e-16	-1.8834079e-16	-10.967588	750	5.8180653e-06
2.08100928747383e-08	0.0028781898	-0.0091596795	0.761227	0	0	0.23618986	5.041355e-16	-4.0211052e-16	4.3446977e-16	6.64259e-16	-1.885278e-16	-11.594419	750	3.4177028e-06
2.0820086350907276e-08	0.004942959	-0.008611022	0.7629067	0	0	0.23617986	4.9347017e-16	-4.0330029e-16	4.3574014e-16	6.6190156e-16	-1.8893582e-16	-9.496939	750	3.8251374e-06
2.083005042542879e-08	0.0060924226	-0.0043573612	0.7625146	0	0	0.23617002	5.12807e-16	-4.0266607e-16	4.3503032e-16	6.63955e-16	-1.8883075e-16	-10.728366	750	3.9477527e-06
2.0840011502664533e-08	0.0036768778	-0.0018359849	0.7612516	0	0	0.23616003	5.056324e-16	-4.01627e-16	4.3427837e-16	6.6601e-16	-1.8851003e-16	-10.210063	750	2.425064e-06
2.085010014458431e-08	0.00424284	-0.0006780551	0.7610407	0	0	0.23614982	5.083423e-16	-4.0130674e-16	4.3369678e-16	6.653853e-16	-1.8844973e-16	-11.014567	750	2.4610429e-06
2.0860145054084046e-08	-0.0006237836	-0.000105572864	0.76290447	0	0	0.2361398	4.987529e-16	-4.022251e-16	4.346187e-16	6.6385307e-16	-1.8890321e-16	-10.86026	750	4.1006697e-06
2.0870136858955123e-08	-0.0028135332	-0.0038033552	0.7620826	0	0	0.23612979	5.0732197e-16	-4.0147268e-16	4.3404552e-16	6.6732305e-16	-1.8869174e-16	-9.967618	750	3.2162625e-06
2.088011550487538e-08	-0.0005881982	-0.0040410887	0.7643793	0	0	0.23611996	5.2849657e-16	-4.0285858e-16	4.353654e-16	6.671597e-16	-1.892524e-16	-9.946127	750	2.7866542e-06
2.0890088707256022e-08	0.00058693363	-0.0044224127	0.7660938	0	0	0.23610996	5.0444634e-16	-4.0365223e-16	4.3634066e-16	6.6288354e-16	-1.8966889e-16	-9.475812	750	3.645701e-06
2.090006400440609e-08	0.0013945103	-0.004572705	0.76488334	0	0	0.23609994	5.0391536e-16	-4.037039e-16	4.359777e-16	6.6691234e-16	-1.8936118e-16	-9.006749	750	3.470479e-06
2.0910096266841746e-08	0.00012979942	-0.0038815276	0.76438874	0	0	0.23608993	5.1520107e-16	-4.0357393e-16	4.3613888e-16	6.708678e-16	-1.8923072e-16	-11.098329	750	2.562762e-06
2.0920011245777193e-08	0.0013203019	-0.0052781203	0.7625878	0	0	0.23607995	5.18473e-16	-4.0236712e-16	4.3465527e-16	6.673635e-16	-1.8877692e-16	-11.665231	750	2.8142952e-06
2.0930025523775665e-08	0.0049675168	-0.0026593232	0.7617805	0	0	0.23606993	4.959774e-16	-4.0144457e-16	4.3359214e-16	6.630967e-16	-1.885691e-16	-10.582768	750	2.7383044e-06
2.0940128605756276e-08	0.0026352394	-0.0026388592	0.7616234	0	0	0.23605989	4.991214e-16	-4.0146204e-16	4.3378662e-16	6.6503415e-16	-1.8852215e-16	-9.869747	750	4.24211e-06
2.0950100180909735e-08	0.0014061844	-0.00431141	0.76194394	0	0	0.2360499	5.0580694e-16	-4.0134343e-16	4.3377936e-16	6.698252e-16	-1.8859353e-16	-9.209463	750	2.6790997e-06
2.0960127151149236e-08	0.0032059036	-0.0052644433	0.7617073	0	0	0.23603988	5.2422006e-16	-4.009098e-16	4.334358e-16	6.706101e-16	-1.8852696e-16	-7.2394953	750	2.5698416e-06
2.0970063271499966e-08	0.0023165708	-0.007898679	0.7622607	0	0	0.2360299	4.8746344e-16	-4.015491e-16	4.3396343e-16	6.676866e-16	-1.8865598e-16	-11.715315	750	3.4951568e-06
2.0980083976360128e-08	0.002448278	-0.008124599	0.7638935	0	0	0.23601986	5.1262466e-16	-4.0222185e-16	4.34809e-16	6.673621e-16	-1.8905205e-16	-10.835918	750	2.6144733e-06
2.0990066531135202e-08	0.0066469973	-0.009130759	0.76447487	0	0	0.23600987	5.142478e-16	-4.035281e-16	4.3602376e-16	6.6427897e-16	-1.8918792e-16	-11.029784	750	3.1854e-06
2.1000000000000003e-08	0.008384386	-0.0079852035	0.7657016	0	0	0.23600005	4.8984297e-16	-4.0492302e-16	4.373503e-16	6.609109e-16	-1.8948355e-16	-11.670925	750	1.0784662e-08
2.101009893856447e-08	0.0102289	-0.005296305	0.7650916	0	0	0.23600005	5.1171166e-16	-4.0422297e-16	4.3690176e-16	6.63376e-16	-1.8933259e-16	-12.500665	750	4.3486984e-06
2.1020102564052102e-08	0.010673728	-0.00089116977	0.76376176	0	0	0.23600005	5.172671e-16	-4.0336474e-16	4.3599128e-16	6.665199e-16	-1.890035e-16	-11.600235	750	2.752278e-06
2.1030075546919696e-08	0.010107445	0.00020886492	0.7649286	0	0	0.23600005	4.9909294e-16	-4.0398953e-16	4.3660628e-16	6.605102e-16	-1.8929225e-16	-11.686308	750	5.3370177e-06
2.1040142188217528e-08	0.009444245	0.0016054832	0.7650069	0	0	0.23600005	5.0019217e-16	-4.0423038e-16	4.365672e-16	6.592161e-16	-1.8931163e-16	-13.045071	750	2.6665919e-06
2.1050135478303666e-08	0.007324961	0.004530092	0.76305085	0	0	0.23600005	5.0221134e-16	-4.0302526e-16	4.3557126e-16	6.630448e-16	-1.8882755e-16	-12.346508	750	3.2473897e-06
2.106003890092351e-08	0.0066303066	0.003414168	0.7629768	0	0	0.23600005	5.103418e-16	-4.0396682e-16	4.3624137e-16	6.606121e-16	-1.8880924e-16	-14.229402	750	2.6483772e-06
2.1070099497979515e-08	0.007347353	0.0022529429	0.7604236	0	0	0.23600005	5.1776657e-16	-4.018684e-16	4.3427287e-16	6.661165e-16	-1.8817742e-16	-12.117643	750	4.2842826e-06
2.108007980259346e-08	0.00662941	0.0041836794	0.76046544	0	0	0.23600005	5.0029085e-16	-4.0242443e-16	4.3461782e-16	6.6668095e-16	-1.8818777e-16	-13.886149	750	3.361235e-06
2.1090003339148293e-08	0.006572454	0.0050416905	0.7605121	0	0	0.23600005	5.0880263e-16	-4.0268317e-16	4.349657e-16	6.683368e-16	-1.8819934e-16	-10.611651	750	4.422336e-06
2.1100131264887458e-08	0.0037284298	0.006864513	0.76005745	0	0	0.23600005	5.088701e-16	-4.0176512e-16	4.3407212e-16	6.6809327e-16	-1.8808682e-16	-10.060505	750	3.053577e-06
2.1110087407971705e-08	0.0021516103	0.006423985	0.75853723	0	0	0.23600005	5.1151425e-16	-4.0043054e-16	4.3284776e-16	6.693017e-16	-1.877106e-16	-10.867044	750	4.102015e-06
2.1120045362715808e-08	-0.0001246396	0.0055448757	0.7595594	0	0	0.23600005	5.0801743e-16	-4.0178537e-16	4.3397873e-16	6.6916926e-16	-1.8796357e-16	-16.574223	750	3.5946905e-06
2.1130057237065212e-08	-0.0013754573	0.0024579559	0.7625788	0	0	0.23600005	5.1551743e-16	-4.0312026e-16	4.358675e-16	6.664759e-16	-1.8871075e-16	-10.999381	750	5.0154745e-06
2.114015486719505e-08	-0.0016225148	0.0005603059	0.76316345	0	0	0.23600005	4.955338e-16	-4.0362896e-16	4.361819e-16	6.64185e-16	-1.8885543e-16	-12.232602	750	3.1054024e-06
2.1150055280455876e-08	-0.001991481	0.0017087795	0.76307505	0	0	0.23600005	5.226796e-16	-4.0385334e-16	4.3629674e-16	6.639754e-16	-1.8883357e-16	-12.865785	750	3.647215e-06
2.1160125150785267e-08	-0.0030918885	-0.0006990321	0.7633903	0	0	0.23600005	5.158132e-16	-4.031779e-16	4.3572712e-16	6.6316073e-16	-1.8891155e-16	-9.5972595	750	2.6560494e-06
2.1170096972312344e-08	-0.0013636396	0.00077385746	0.7611918	0	0	0.23600005	5.152821e-16	-4.0100874e-16	4.3351244e-16	6.6718085e-16	-1.8836751e-16	-13.132768	750	3.913081e-06
2.118008457190306e-08	-0.001714242	-0.0003580791	0.75851893	0	0	0.23600005	5.1166534e-16	-3.9912526e-16	4.3152004e-16	6.7105576e-16	-1.8770606e-16	-8.231901	750	6.145597e-06
2.1190059172980697e-08	-0.0033677092	-0.00073018204	0.7588679	0	0	0.23600005	5.219199e-16	-3.9949724e-16	4.3162986e-16	6.68301e-16	-1.8779245e-16	-11.939935	750	2.2094368e-06
2.1200131952711663e-08	-0.0035022018	-0.0008948031	0.75920326	0	0	0.23600005	4.8811084e-16	-3.9999013e-16	4.3213186e-16	6.663678e-16	-1.8787543e-16	-11.751053	750	5.399656e-06
2.1210137276300467e-08	-0.00080601557	-0.004767204	0.7598089	0	0	0.23600005	5.093401e-16	-4.002557e-16	4.3234002e-16	6.6484955e-16	-1.8802531e-16	-15.707404	750	3.0424794e-06
